stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
1810,"Dwight / Irving (1810)",,  42.078590, -72.539619,,,,,,
1811,"Dickinson / Copeland (1811)",,  42.077892, -72.553955,,,,,,
1812,"Stop And Shop Drive (East Longmeadow) (1812)",,  42.077805, -72.527153,,,,,,
1813,"Dickinson / Texel (1813)",,  42.077473, -72.554001,,,,,,
1814,"Dwight / Hartwick (1814)",,  42.077446, -72.539108,,,,,,
1815,"Springfield / Franklin (1815)",,  42.076382, -72.654495,,,,,,
1816,"Dwight / Hartwick (1816)",,  42.077404, -72.539192,,,,,,
1818,"Springfield / Annable (1818)",,  42.076080, -72.655022,,,,,,
1819,"Dickinson / Elwood (1819)",,  42.076405, -72.553589,,,,,,
182,"Meadowbrook Apartments (182)",,  42.339321, -72.660477,,,,,,
1820,"Springfield / Amherst (1820)",,  42.074970, -72.656479,,,,,,
1821,"Springfield / Hastings (1821)",,  42.074699, -72.656677,,,,,,
1824,"Springfield / Bessbrook (1824)",,  42.074352, -72.657135,,,,,,
1825,"Dwight / Fenimore (1825)",,  42.074982, -72.538841,,,,,,
1826,"Dwight/Fenimore (1826)",,  42.074924, -72.538734,,,,,,
1829,"Springfield / Agnoli (1829)",,  42.072876, -72.659203,,,,,,
183,"Russell/Bay (Barn Shops) (183)",,  42.339691, -72.607033,,,,,,
1831,"Main / Edward (1831)",,  42.072823, -72.614662,,,,,,
1832,"Dwight / Anglesea (1832)",,  42.073254, -72.538589,,,,,,
1833,"Main / Albert (1833)",,  42.072205, -72.614838,,,,,,
1834,"Dwight / Channing (1834)",,  42.073273, -72.538498,,,,,,
1837,"Country View Eastates (1837)",,  42.070648, -72.678505,,,,,,
1838,"Dwight / Harper (1838)",,  42.070808, -72.538132,,,,,,
184,"Dairy Mart (Out) (184)",,  42.340313, -72.520180,,,,,,
1841,"Dwight / Boulder (1841)",,  42.070313, -72.537865,,,,,,
1842,"Springfield / Belvidere (1842)",,  42.068764, -72.667091,,,,,,
1844,"Springfield / Northwood (1844)",,  42.068375, -72.670090,,,,,,
1845,"Jamestown / Dickinson (1845)",,  42.069168, -72.554832,,,,,,
1846,"Main / Monroe (1846)",,  42.068348, -72.615479,,,,,,
1847,"Main / Monroe (1847)",,  42.068119, -72.615646,,,,,,
1849,"Springfield / Unnamed Street (1849)",,  42.067310, -72.675293,,,,,,
1850,"Springfield / Unnamed Street (1850)",,  42.067314, -72.674591,,,,,,
1851,"Jamestown / Yorktown (1851)",,  42.068386, -72.553711,,,,,,
1852,"Springfield / Southwick (1852)",,  42.067039, -72.677650,,,,,,
1853,"Springfield / Southwick (1853)",,  42.066895, -72.678085,,,,,,
1856,"Dwight / Putting Green (1856)",,  42.067608, -72.538574,,,,,,
1857,"Dwight/Putting Green (opposite) (1857)",,  42.067131, -72.538956,,,,,,
1858,"Williamsburg / Jamestown (1858)",,  42.067024, -72.552322,,,,,,
1859,"Longmeadow/Englewood (1859)",,  42.064720, -72.579239,,,,,,
1862,"Jewish House (1862)",,  42.064014, -72.551231,,,,,,
1863,"Pheasant Hill Appartments (1863)",,  42.062672, -72.692207,,,,,,
1867,"Longmeadow/Warren (Flag stop - signal driver)",,  42.062359, -72.579254,,,,,,
1871,"Longmeadow/Edgewood (1871)",,  42.059895, -72.579872,,,,,,
1873,"Agawam Ind. Park Drive Ext. / Unnamed St (1873)",,  42.059181, -72.660263,,,,,,
1875,"Longmeadow/Chandler (Flag stop - signal driver)",,  42.057854, -72.580482,,,,,,
1876,"Longmeadow/Emerson (1876)",,  42.057045, -72.581009,,,,,,
1877,"Longmeadow/Bliss (1877)",,  42.056740, -72.580925,,,,,,
1878,"Longmeadow/Greenacre (Flag stop - signal driver)",,  42.055470, -72.581665,,,,,,
1879,"Almgren / Gen Creighton W Abrams (1879)",,  42.054405, -72.658669,,,,,,
1880,"Longmeadow/York (Flag stop - signal driver)",,  42.054901, -72.581635,,,,,,
1882,"East Village Place (1882)",,  42.054165, -72.533615,,,,,,
1883,"Longmeadow/Longmeadow (Flag stop - signal driver)",,  42.054005, -72.582123,,,,,,
1884,"Sunbridge Nursing Home (1884)",,  42.050392, -72.532333,,,,,,
1886,"Longmeadow/Wms (S) (1886)",,  42.050457, -72.582947,,,,,,
1887,"Longmeadow/Chandler (Flag stop - signal driver)",,  42.050144, -72.582939,,,,,,
1889,"Longmeadow/Birnie (Flag stop - signal driver)",,  42.045353, -72.584007,,,,,,
189,"Bridge / Hatfield (189)",,  42.338284, -72.648781,,,,,,
1890,"Longmeadow/Crescent (Flag stop - signal driver)",,  42.044147, -72.584206,,,,,,
1892,"Longmeadow/Longview (Flag stop - signal driver)",,  42.041809, -72.584267,,,,,,
1893,"Longmeadow/Summit(Flag stop - signal driver)",,  42.039253, -72.584198,,,,,,
1894,"Longmeadow/Summit (Flag stop - signal driver)",,  42.039753, -72.584007,,,,,,
1896,"Longmeadow/Nevins (Flag stop - signal driver)",,  42.031487, -72.581963,,,,,,
1897,"Longmeadow/Maple (1897)",,  42.032963, -72.582413,,,,,,
1898,"Longmeadow/Maple (1898)",,  42.032818, -72.582191,,,,,,
1899,"Longmeadow/Homestead (Flag stop - signal driver)",,  42.028191, -72.581467,,,,,,
19,"Bioshelter (Out) (19)",,  42.427429, -72.540283,,,,,,
190,"Meadowbrook Apartments (190)",,  42.336670, -72.661140,,,,,,
1900,"Longmeadow/Lawnwood (Flag stop - signal driver)",,  42.026752, -72.582451,,,,,,
1901,"Longmeadow/Lawnwood (Flag stop - signal driver)",,  42.026566, -72.582489,,,,,,
1902,"Longmeadow / Enfield (1902)",,  42.025379, -72.583488,,,,,,
1903,"Longmeadow/Booth",,  42.024857, -72.583717,,,,,,
1904,"Lower Westfield/Homestead (1904)",,  42.174084, -72.647041,,,,,,
1905,"Main/St. George (2) (1905)",,  42.109135, -72.600815,,,,,,
1906,"Main/Boylston (1906)",,  42.107887, -72.599525,,,,,,
1907,"Main St. under Rt.291 (1907)",,  42.107780, -72.599075,,,,,,
1908,"Main / Emery (1908)",,  42.106949, -72.598595,,,,,,
1909,"Springfield Post Office (1909)",,  42.106243, -72.597252,,,,,,
191,"Meadowbrook Apartments (191)",,  42.337582, -72.661057,,,,,,
1910,"Main / Congress (1910)",,  42.106018, -72.597359,,,,,,
1911,"Liberty / Dwight (1911)",,  42.107075, -72.594986,,,,,,
1912,"Liberty / Dwight (1) (1912)",,  42.107300, -72.594521,,,,,,
1913,"Liberty / Dwight (2) (1913)",,  42.108147, -72.593544,,,,,,
1914,"Liberty / Dwight (1914)",,  42.108341, -72.593590,,,,,,
1915,"Chestnut / Liberty (1915)",,  42.108986, -72.592850,,,,,,
1916,"Chestnut / Congress (1916)",,  42.109890, -72.593819,,,,,,
1917,"Liberty / Chestnut (1917)",,  42.108902, -72.592323,,,,,,
1918,"Liberty / Chestnut (1918)",,  42.109245, -72.592026,,,,,,
1919,"Franklin / Liberty (1919)",,  42.110802, -72.592278,,,,,,
192,"Forsander Apt. (192)",,  42.337269, -72.670547,,,,,,
1920,"Dwight / Congress (1920)",,  42.108677, -72.595543,,,,,,
1921,"Dwight / Worthington (1921)",,  42.105145, -72.590660,,,,,,
1922,"Worthington / Stearns (1922)",,  42.104813, -72.591576,,,,,,
1923,"This stop is no longer used (1923)",,  42.104115, -72.593590,,,,,,
1924,"Main/Hampden (1924)",,  42.104332, -72.594223,,,,,,
1931,"Big Y S Hadley (1931)",,  42.223175, -72.570778,,,,,,
194,"Jackson/Gleason (Hampshire Heights) (194)",,  42.337112, -72.642700,,,,,,
197,"North Street (In) (197)",,  42.338520, -72.457428,,,,,,
198,"North Street (Out) (198)",,  42.338253, -72.457474,,,,,,
199,"Meadowbrook Apartments / Straw (199)",,  42.336372, -72.661316,,,,,,
20,"Bioshelter (In) (20)",,  42.427574, -72.540581,,,,,,
200,"Meadowbrook Apartments / Straw (200)",,  42.336521, -72.661133,,,,,,
201,"Maple/Main (High St. Variant) (201)",,  42.335979, -72.672012,,,,,,
202,"Jackson/Jackson (Jackson St. School) (202)",,  42.335800, -72.643578,,,,,,
203,"Main / Maple (203)",,  42.335617, -72.672157,,,,,,
204,"Florence Center (204)",,  42.335506, -72.672363,,,,,,
207,"Chestnut / Main (207)",,  42.335014, -72.667587,,,,,,
208,"Maple/Main (outbound) (208)",,  42.334846, -72.672050,,,,,,
2087,"Atkins Farm (Store Front) (2087)",,  42.318230, -72.529579,,,,,,
209,"Main/Wilder (52 Main St. Florence) (209)",,  42.334820, -72.668434,,,,,,
21,"Mill Hollow Apts. (21)",,  42.416092, -72.520538,,,,,,
210,"Straw / Berkshire (210)",,  42.334656, -72.663773,,,,,,
211,"Straw / Berkshire (211)",,  42.334972, -72.663597,,,,,,
219,"Damon Road (219)",,  42.332924, -72.621559,,,,,,
22,"Market Hill Road (22)",,  42.415382, -72.507339,,,,,,
220,"Maple / Pine (220)",,  42.332199, -72.672112,,,,,,
221,"Potwine Lane (In) (221)",,  42.333149, -72.523468,,,,,,
222,"Potwine Lane (Out) (222)",,  42.332973, -72.523613,,,,,,
223,"Locust / Prospect (223)",,  42.331657, -72.653183,,,,,,
224,"Locust / Prospect (224)",,  42.331490, -72.653214,,,,,,
225,"Pine / Corticelli (225)",,  42.331150, -72.676453,,,,,,
226,"Starlite Center (226)",,  42.330120, -72.675125,,,,,,
227,"Florence / Ryan (227)",,  42.329987, -72.678757,,,,,,
228,"Stop and Shop (228)",,  42.329475, -72.636169,,,,,,
229,"Sheldon Field (W) (229)",,  42.328922, -72.624268,,,,,,
230,"Sheldon Field (E) (230)",,  42.328938, -72.624115,,,,,,
231,"Gulf Road (In) (231)",,  42.329556, -72.448021,,,,,,
232,"Gulf Road (Out) (232)",,  42.329529, -72.448265,,,,,,
233,"King/Church (KFC Taco Bell) (233)",,  42.328800, -72.633537,,,,,,
234,"Elm/Connecting Road (Childs Park) (234)",,  42.326138, -72.649696,,,,,,
235,"Elm/Connecting Road (Northampton High School) (235",,  42.325180, -72.649391,,,,,,
236,"Hampshire College (236)",,  42.326290, -72.532303,,,,,,
237,"Florence Heights (237)",,  42.323795, -72.676689,,,,,,
238,"Pomeroy Terrace (238)",,  42.324024, -72.625267,,,,,,
239,"King/North (Cumberland Farms) (239)",,  42.323471, -72.632530,,,,,,
24,"Cushman Day School (24)",,  42.413822, -72.506348,,,,,,
240,"Diane Lane (In) (240)",,  42.325516, -72.439056,,,,,,
241,"Diane Lane (Out) (241)",,  42.325356, -72.438461,,,,,,
242,"King/Bright (Dunkin Donuts) (242)",,  42.323509, -72.632416,,,,,,
243,"Dakin House (Out) (243)",,  42.322189, -72.529831,,,,,,
244,"Northampton Post Office (244)",,  42.321621, -72.627060,,,,,,
245,"Dakin House (In) (245)",,  42.322094, -72.529892,,,,,,
246,"King/Allen (Hotel Northampton) (246)",,  42.320587, -72.630905,,,,,,
2470,"Longsworth Drive  (In) (2470)",,  42.321613, -72.533028,,,,,,
2471,"Longsworth Drive (Out) (2471)",,  42.321732, -72.533279,,,,,,
248,"Holland Glen (In) (248)",,  42.321774, -72.428062,,,,,,
249,"King/Merrick (Calvin Theatre) (249)",,  42.319984, -72.630173,,,,,,
25,"Cushman Center (25)",,  42.412968, -72.508003,,,,,,
250,"Holland Glen (Out) (250)",,  42.321751, -72.428177,,,,,,
251,"Smith College (251)",,  42.319611, -72.637550,,,,,,
252,"Prospect Street (252)",,  42.319721, -72.637474,,,,,,
254,"Northampton Court House (254)",,  42.319317, -72.630249,,,,,,
255,"Atkins Farm (In) (255)",,  42.319580, -72.528694,,,,,,
256,"Thornes Market (R44 Only) (256)",,  42.318432, -72.631088,,,,,,
257,"Atkins Farm (Out) (257)",,  42.319511, -72.528717,,,,,,
259,"Northampton Lodging (259)",,  42.317944, -72.627502,,,,,,
26,"Pine Street (26)",,  42.412392, -72.513252,,,,,,
260,"Masonic St / Academy of Music (W) (260)",,  42.317841, -72.633232,,,,,,
261,"Academy of Music (E) (261)",,  42.317692, -72.633049,,,,,,
262,"Pleasant St/ Hockanum Rd OB (262)",,  42.315002, -72.625252,,,,,,
263,"Fruit St/ Old South St (263)",,  42.315132, -72.631729,,,,,,
264,"Cedarwood Apts. (Out) (264)",,  42.315971, -72.425941,,,,,,
265,"Cedarwood Apts. (In) (265)",,  42.315968, -72.425835,,,,,,
266,"Fruit / Smith (266)",,  42.313747, -72.629555,,,,,,
267,"Walter Salvo House (267)",,  42.313450, -72.627563,,,,,,
268,"Conz St/ Dialysis Center (268)",,  42.313232, -72.626892,,,,,,
269,"Glenns Glen (In) (269)",,  42.311531, -72.422951,,,,,,
270,"Glenns Glen (Out) (270)",,  42.311543, -72.423073,,,,,,
271,"Notch Visitors Center (In) (271)",,  42.304813, -72.528290,,,,,,
272,"Notch Visitors Center (Out) (272)",,  42.304188, -72.528114,,,,,,
273,"Bay Road (In) (273)",,  42.298473, -72.415894,,,,,,
274,"Bay Road (Out) (274)",,  42.298462, -72.416046,,,,,,
276,"Quabbin Village (In) (276)",,  42.290661, -72.408340,,,,,,
277,"Granby Heights Apts. (Out) (277)",,  42.289146, -72.535660,,,,,,
278,"Quabbin Village (Out) (278)",,  42.290298, -72.408112,,,,,,
2780,"Woodhaven Drive (In) (2780)",,  42.283665, -72.405807,,,,,,
2781,"Woodhaven Drive (Out) (2781)",,  42.283451, -72.405861,,,,,,
28,"State Street (28)",,  42.410637, -72.524292,,,,,,
280,"Granby Heights Apts. (In) (280)",,  42.289093, -72.535439,,,,,,
282,"Post Office  Easthampton (282)",,  42.284645, -72.664246,,,,,,
283,"Oneil St (283)",,  42.284969, -72.656189,,,,,,
284,"Oneil St (284)",,  42.284962, -72.656090,,,,,,
286,"Lynn Drive (Out) (286)",,  42.282478, -72.553574,,,,,,
287,"Lynn Drive (In) (287)",,  42.282345, -72.553612,,,,,,
288,"CVS  Easthampton (288)",,  42.279968, -72.671181,,,,,,
29,"Townhouse (Out) (29)",,  42.409672, -72.533524,,,,,,
291,"Belchertown Center 1 (291)",,  42.279636, -72.402382,,,,,,
292,"Lovefield / Terrace (292)",,  42.276112, -72.657539,,,,,,
293,"Pleasant / Terrace (293)",,  42.275902, -72.657845,,,,,,
294,"Belchertown Center 2 (294)",,  42.277596, -72.400818,,,,,,
296,"Pleasant / Ridgewood (296)",,  42.274158, -72.661835,,,,,,
297,"Pleasant / Ridgewood (297)",,  42.274017, -72.661934,,,,,,
30,"Townhouse (In) (30)",,  42.409622, -72.533463,,,,,,
300,"Pleasant/Hill  (Eastworks) (300)",,  42.272388, -72.667213,,,,,,
3007,"HC Campus Police (E) (3007)",,  42.319839, -72.543953,,,,,,
3008,"HC Campus Police (W) (3008)",,  42.319889, -72.543839,,,,,,
302,"Easthampton Town Hall (302)",,  42.271198, -72.672089,,,,,,
303,"Big E's Market (303)",,  42.270527, -72.672203,,,,,,
304,"J. Sullivan Housing (304)",,  42.269955, -72.656601,,,,,,
306,"Mile Marker 11 (Out) (306)",,  42.269829, -72.566032,,,,,,
307,"Mile Marker 11 (In) (307)",,  42.269642, -72.565987,,,,,,
308,"Union / Liberty (308)",,  42.267006, -72.669983,,,,,,
31,"North Amherst (Out) (31)",,  42.409172, -72.530632,,,,,,
313,"Union / Williston (313)",,  42.265858, -72.669342,,,,,,
314,"Union / Williston (314)",,  42.265594, -72.668991,,,,,,
315,"Highland Villiage Apartments (315)",,  42.268761, -72.236061,,,,,,
316,"Sunrise Manor (316)",,  42.264149, -72.660599,,,,,,
317,"Cottage and Clark Inbound (317)",,  42.264141, -72.664215,,,,,,
318,"Cottage and Clark Outbound (318)",,  42.263981, -72.663963,,,,,,
319,"Convent Hill Rd (319)",,  42.267544, -72.237617,,,,,,
32,"North Amherst (In) (32)",,  42.409107, -72.530739,,,,,,
320,"Silver Street (Out) (320)",,  42.261147, -72.572899,,,,,,
322,"Warebrook Village  Ware (322)",,  42.263344, -72.254181,,,,,,
323,"S. Hadley Center (323)",,  42.258011, -72.575905,,,,,,
324,"Park Street (324)",,  42.257996, -72.572998,,,,,,
325,"Friendlys on North St. (325)",,  42.260811, -72.241577,,,,,,
326,"Wilsons Pahrmacy (326)",,  42.259613, -72.239372,,,,,,
328,"Cliffview Manor (328)",,  42.256584, -72.656670,,,,,,
329,"Stone Shelter (329)",,  42.257267, -72.576042,,,,,,
33,"Grantwood Drive (33)",,  42.406830, -72.514465,,,,,,
330,"Driveway / Main (330)",,  42.257755, -72.688721,,,,,,
331,"Ware Town Hall (331)",,  42.260498, -72.242302,,,,,,
333,"MHC Museum (333)",,  42.256649, -72.572212,,,,,,
335,"Big Y  Southampton (335)",,  42.253681, -72.697952,,,,,,
336,"Blanchard Hall (336)",,  42.253677, -72.574524,,,,,,
337,"White Brook Middle School (337)",,  42.253448, -72.672600,,,,,,
338,"Mary Woolley Hall (338)",,  42.253819, -72.575539,,,,,,
339,"Valley View (339)",,  42.256287, -72.245636,,,,,,
34,"Puffton Village 1 (34)",,  42.405869, -72.532486,,,,,,
340,"Brooks Pharmacy  Ware (340)",,  42.256020, -72.251450,,,,,,
341,"Mary Lane Hosiptal (341)",,  42.253132, -72.242676,,,,,,
345,"Newton / Lyman (345)",,  42.235722, -72.583336,,,,,,
346,"Walmart  Ware (346)",,  42.238144, -72.279404,,,,,,
35,"Puffton Village 2 (35)",,  42.404942, -72.530884,,,,,,
350,"Lamb / Ramp (350)",,  42.220673, -72.590866,,,,,,
351,"Lamb / Lamb (351)",,  42.220352, -72.590973,,,,,,
353,"Lamb / School (353)",,  42.217552, -72.591965,,,,,,
354,"Lincoln / Taylor (354)",,  42.216099, -72.619324,,,,,,
355,"Bridge / Grant (355)",,  42.216152, -72.593391,,,,,,
356,"Pleasant / Lincoln (356)",,  42.215889, -72.620277,,,,,,
357,"Bridge / School St (357)",,  42.216103, -72.593315,,,,,,
358,"Bridge / Main (358)",,  42.215374, -72.594498,,,,,,
359,"Stop And Shop Dr / Hampden (359)",,  42.214046, -72.617805,,,,,,
36,"Cherry Lane (36)",,  42.404533, -72.514862,,,,,,
360,"Hampden / Pleasant (360)",,  42.213360, -72.620941,,,,,,
361,"Hampden / Nonotuck (361)",,  42.213268, -72.623291,,,,,,
362,"Hampden / Arlington (362)",,  42.213116, -72.627724,,,,,,
363,"Pleasant / Hampden (363)",,  42.213028, -72.620308,,,,,,
364,"Northampton / Hampden (364)",,  42.212429, -72.629700,,,,,,
365,"New Ludlow / Loretta (365)",,  42.212353, -72.572510,,,,,,
367,"Dwight / Nonotuck (367)",,  42.210915, -72.622917,,,,,,
368,"Dwight / Saint Jerome (368)",,  42.210838, -72.625557,,,,,,
369,"Dwight / Lynwood (369)",,  42.210728, -72.629265,,,,,,
37,"Crestview (37)",,  42.403851, -72.529442,,,,,,
370,"Lyman / Elm (370)",,  42.210846, -72.608261,,,,,,
371,"Walnut / Hampden (371)",,  42.210678, -72.609459,,,,,,
372,"Chestnut / Lyman (372)",,  42.210484, -72.606987,,,,,,
373,"Appleton / Poplar (373)",,  42.210194, -72.619652,,,,,,
374,"Maple / Saint Kolbe (374)",,  42.210274, -72.605644,,,,,,
375,"Bondsville (375)",,  42.213127, -72.344978,,,,,,
376,"Pleasant / Forestdale (376)",,  42.209518, -72.620499,,,,,,
377,"Lyman / Maple (377)",,  42.209599, -72.605820,,,,,,
38,"North Village (38)",,  42.403198, -72.529160,,,,,,
380,"Essex / Sycamore (380)",,  42.208611, -72.619720,,,,,,
381,"Appleton / Oak (381)",,  42.208782, -72.617035,,,,,,
383,"Britton / Hudson (383)",,  42.208508, -72.573677,,,,,,
384,"Locust / Essex (384)",,  42.207859, -72.618958,,,,,,
386,"Sullivan School (386)",,  42.207066, -72.646240,,,,,,
387,"High / Dwight (387)",,  42.206928, -72.607658,,,,,,
388,"Lyman / Summer (388)",,  42.207031, -72.595886,,,,,,
39,"Sheerman Lane (39)",,  42.402130, -72.515343,,,,,,
390,"Appleton / Walnut (390)",,  42.206947, -72.613594,,,,,,
391,"Lyman / Center (391)",,  42.206787, -72.598335,,,,,,
393,"Maple / Suffolk (393)",,  42.206524, -72.609390,,,,,,
394,"Dwight / Front (394)",,  42.206089, -72.605820,,,,,,
395,"Sargeant / Saint Jerome (395)",,  42.205734, -72.625534,,,,,,
396,"Sargeant / Magnolia (396)",,  42.205662, -72.623665,,,,,,
397,"Sargeant / Saint Jerome (397)",,  42.205650, -72.625847,,,,,,
398,"High / Suffolk (398)",,  42.205868, -72.608704,,,,,,
399,"Sargeant / Magnolia (399)",,  42.205582, -72.623695,,,,,,
40,"Tilson Farm (Out) (40)",,  42.398346, -72.516068,,,,,,
400,"Sargeant / Chapman (400)",,  42.205456, -72.628441,,,,,,
402,"Sargeant / Chapman (402)",,  42.205372, -72.628830,,,,,,
403,"Sargeant / Northampton (403)",,  42.205273, -72.630363,,,,,,
404,"Appleton / Maple (404)",,  42.205387, -72.610809,,,,,,
406,"Mosher / West (406)",,  42.205395, -72.600258,,,,,,
409,"Sargeant / Locust (409)",,  42.204941, -72.622360,,,,,,
41,"Tilson Farm (In) (41)",,  42.398354, -72.516190,,,,,,
410,"Northampton / Columbus (410)",,  42.204685, -72.630745,,,,,,
411,"Sargeant / Locust (411)",,  42.204781, -72.622192,,,,,,
412,"High / Appleton (412)",,  42.204731, -72.609833,,,,,,
413,"Mosher / Bridge (413)",,  42.204590, -72.596382,,,,,,
414,"Holyoke Public Library (414)",,  42.204350, -72.611549,,,,,,
415,"Hampshire / Beech (415)",,  42.204273, -72.617966,,,,,,
416,"Beech / Hampshire (416)",,  42.204193, -72.618477,,,,,,
417,"Main / Dwight (417)",,  42.204552, -72.602982,,,,,,
4171,"River Valley Market (4171)",,  42.348190, -72.643661,,,,,,
4172,"State/Bedford Terrace (Out) (4172)",,  42.321095, -72.634422,,,,,,
4173,"State/Bedford Terrace (In) (4173)",,  42.320370, -72.634476,,,,,,
4174,"Finn/Warfield Place (Out) (4174)",,  42.325573, -72.636055,,,,,,
4175,"Finn/Warfield Place (In) (4175)",,  42.325443, -72.636292,,,,,,
4176,"Northampton Survival Center (4176)",,  42.329086, -72.642212,,,,,,
4177,"Prospect/Franklin Street - Northampton YMCA (4177)",,  42.328918, -72.641998,,,,,,
4178,"Jackson/Bike Path (Out) (4178)",,  42.332077, -72.644867,,,,,,
4179,"Jackson/Bike Path (In) (4179)",,  42.332024, -72.645058,,,,,,
418,"Stonybrook Visitor Entrance (418)",,  42.204956, -72.509750,,,,,,
4180,"Jackson/Barrett (4180)",,  42.333618, -72.644203,,,,,,
4181,"Jackson/Ridgewood Terrace (4181)",,  42.333424, -72.644463,,,,,,
4182,"North King Street (Not Public) (4182)",,  42.342148, -72.641205,,,,,,
419,"High / Essex (419)",,  42.203861, -72.610680,,,,,,
42,"Fairfield Street (42)",,  42.398136, -72.528122,,,,,,
420,"Sargeant / Oak (420)",,  42.203762, -72.620193,,,,,,
421,"Sargeant / Oak (421)",,  42.203712, -72.620239,,,,,,
422,"Hampshire / Pine (422)",,  42.203594, -72.616722,,,,,,
423,"Beech / Sargeant (423)",,  42.203510, -72.619293,,,,,,
424,"Hampshire / Walnut (424)",,  42.203495, -72.616692,,,,,,
425,"Cherry / Dale (425)",,  42.203022, -72.645523,,,,,,
426,"Northampton / Pinehurst (426)",,  42.203117, -72.631012,,,,,,
427,"Cherry / Maple Crest (427)",,  42.202927, -72.645241,,,,,,
428,"Sargeant / Beech (428)",,  42.203144, -72.619026,,,,,,
43,"School of Education (43)",,  42.397621, -72.527946,,,,,,
430,"High / Cabot (430)",,  42.202923, -72.611595,,,,,,
431,"Cabot / High (431)",,  42.202793, -72.612312,,,,,,
432,"Memorial / Prospect (432)",,  42.203094, -72.571632,,,,,,
433,"Hampshire / Chestnut (433)",,  42.202641, -72.614944,,,,,,
434,"Hampshire / Chestnut (434)",,  42.202511, -72.614876,,,,,,
435,"Sargeant / Walnut (435)",,  42.202389, -72.617783,,,,,,
436,"Beech / Franklin (436)",,  42.202255, -72.621315,,,,,,
437,"Sargeant / Walnut (437)",,  42.202274, -72.617378,,,,,,
438,"Main / Appleton (438)",,  42.202404, -72.604660,,,,,,
439,"Maple / Hampshire (439)",,  42.201920, -72.614006,,,,,,
44,"Sylvan (In) (44)",,  42.397179, -72.521599,,,,,,
440,"Beech / Franklin (440)",,  42.202190, -72.620888,,,,,,
441,"Northampton / Forer (441)",,  42.201958, -72.631088,,,,,,
442,"Northampton / Forer (442)",,  42.202076, -72.630913,,,,,,
443,"Cherry and Leary (443)",,  42.201645, -72.643456,,,,,,
444,"Cabot / Bond (444)",,  42.202335, -72.611244,,,,,,
445,"Main / Appleton (445)",,  42.202061, -72.604820,,,,,,
446,"Cabot / Bond (446)",,  42.202076, -72.610954,,,,,,
447,"Hampshire / High (447)",,  42.201660, -72.613319,,,,,,
448,"Beech and Linden (448)",,  42.201412, -72.622993,,,,,,
449,"Sargeant / Chestnut (449)",,  42.201473, -72.615944,,,,,,
45,"Sylvan (Out) (45)",,  42.397102, -72.521545,,,,,,
450,"Sargeant / Chestnut (450)",,  42.201160, -72.615501,,,,,,
451,"Cherry and Homestead (451)",,  42.201111, -72.641655,,,,,,
452,"High / Hampshire (452)",,  42.201347, -72.613167,,,,,,
453,"Maple / Sargeant (453)",,  42.201088, -72.614784,,,,,,
454,"Stonybrook Prerelease (454)",,  42.201653, -72.508980,,,,,,
455,"High / Sargeant (455)",,  42.200542, -72.613937,,,,,,
456,"Hospital / Parking Lot (456)",,  42.200359, -72.628693,,,,,,
457,"Cabot / Cabot (457)",,  42.200512, -72.608040,,,,,,
459,"Maple / Sargeant (459)",,  42.200356, -72.615501,,,,,,
46,"Totman Gym (In) (46)",,  42.395744, -72.525383,,,,,,
460,"Main / Cabot (460)",,  42.200397, -72.606712,,,,,,
461,"Beech / Beech (461)",,  42.200153, -72.625870,,,,,,
462,"Cabot / Main (462)",,  42.200035, -72.607193,,,,,,
463,"Cabot / Clemente (463)",,  42.199680, -72.606445,,,,,,
464,"Beech / Hospital (464)",,  42.199448, -72.628159,,,,,,
465,"Cabot / Clemente (465)",,  42.199577, -72.606400,,,,,,
466,"Maple and Jackson (466)",,  42.199501, -72.616325,,,,,,
467,"Beech / Hospital (467)",,  42.199249, -72.628700,,,,,,
468,"Beech / Northampton (468)",,  42.199154, -72.630562,,,,,,
47,"Totman Gym (Out) (47)",,  42.395676, -72.525284,,,,,,
470,"Soldiers Home / Fairmont (470)",,  42.199036, -72.640297,,,,,,
471,"Cherry / Bay State (471)",,  42.199020, -72.632019,,,,,,
472,"Cherry / Hillside (472)",,  42.198978, -72.633659,,,,,,
473,"High / Franklin (473)",,  42.199123, -72.615318,,,,,,
474,"Cherry / Bay State (474)",,  42.198822, -72.633102,,,,,,
475,"Main / Hamilton (475)",,  42.198997, -72.607979,,,,,,
476,"Hillside / Merkel (476)",,  42.198147, -72.634254,,,,,,
477,"Cabot / Bridge (477)",,  42.198338, -72.604752,,,,,,
478,"Cabot / Bridge (478)",,  42.198547, -72.605141,,,,,,
479,"High / Jackson (479)",,  42.198387, -72.616035,,,,,,
48,"Frat/Sort Park (48)",,  42.395786, -72.511124,,,,,,
481,"Main / Sargeant (481)",,  42.198189, -72.608757,,,,,,
482,"Memorial / Parking Lot (482)",,  42.197750, -72.573677,,,,,,
483,"Cabot / Canal (483)",,  42.197384, -72.603783,,,,,,
484,"Cabot / Canal (484)",,  42.197361, -72.603600,,,,,,
485,"South and Maple (485)",,  42.196777, -72.619148,,,,,,
486,"Memorial / Connecting Road (486)",,  42.197136, -72.574272,,,,,,
488,"South / South (488)",,  42.195679, -72.620850,,,,,,
489,"Hillside / Westfield (489)",,  42.195305, -72.634064,,,,,,
49,"CmpSci (Lot 26) (49)",,  42.395496, -72.532494,,,,,,
